singer_id,technique,group,song_id,wav_path,tg_path,xml_path,has_textgrid,has_musicxml,gt_lyrics,clean_name,duration_s,duration_h
EN-Alto-2,pharyngeal,control,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0004.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0004.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0004,9.952,0.0027644444444444444
EN-Alto-2,pharyngeal,control,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0003,9.412,0.002614444444444445
EN-Alto-2,pharyngeal,control,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0001,14.182,0.003939444444444444
EN-Alto-2,pharyngeal,control,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0002,9.752,0.002708888888888889
EN-Alto-2,pharyngeal,control,0008,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0008.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0008.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0008,12.454,0.0034594444444444447
EN-Alto-2,pharyngeal,control,0009,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0009.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0009.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0009,14.206,0.003946111111111111
EN-Alto-2,pharyngeal,control,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Control_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0000,10.992,0.0030533333333333337
EN-Alto-2,pharyngeal,speech,0010,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0010.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0010,6.252,0.0017366666666666665
EN-Alto-2,pharyngeal,speech,0006,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0006.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0006,4.472,0.0012422222222222223
EN-Alto-2,pharyngeal,speech,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0005.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0005,3.14,0.0008722222222222223
EN-Alto-2,pharyngeal,speech,0007,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0007.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0007,3.410604166666667,0.0009473900462962963
EN-Alto-2,pharyngeal,speech,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0004.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0004,4.582,0.0012727777777777778
EN-Alto-2,pharyngeal,speech,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0003.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0003,2.83,0.0007861111111111111
EN-Alto-2,pharyngeal,speech,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0001.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0001,5.202020833333333,0.001445005787037037
EN-Alto-2,pharyngeal,speech,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0002.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0002,4.151,0.0011530555555555556
EN-Alto-2,pharyngeal,speech,0008,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0008.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0008,7.242,0.002011666666666667
EN-Alto-2,pharyngeal,speech,0009,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0009.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0009,6.433,0.0017869444444444443
EN-Alto-2,pharyngeal,speech,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Paired_Speech_Group/0000.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0000,5.2009791666666665,0.0014447164351851852
EN-Alto-2,pharyngeal,technique,0010,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0010.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0010.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0010,15.049604166666667,0.004180445601851852
EN-Alto-2,pharyngeal,technique,0006,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0006.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0006.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0006,9.791,0.0027197222222222223
EN-Alto-2,pharyngeal,technique,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0005.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0005.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0005,9.442,0.0026227777777777777
EN-Alto-2,pharyngeal,technique,0007,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0007.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0007.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0007,9.7709375,0.0027141493055555556
EN-Alto-2,pharyngeal,technique,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0004.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0004.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0004,10.031,0.002786388888888889
EN-Alto-2,pharyngeal,technique,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0003,9.591,0.0026641666666666667
EN-Alto-2,pharyngeal,technique,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0001,14.192,0.003942222222222222
EN-Alto-2,pharyngeal,technique,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0002,9.541,0.002650277777777778
EN-Alto-2,pharyngeal,technique,0008,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0008.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0008.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0008,10.956,0.0030433333333333332
EN-Alto-2,pharyngeal,technique,0009,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0009.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0009.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0009,13.959,0.0038775
EN-Alto-2,pharyngeal,technique,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/My Heart Will Go On/Pharyngeal_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0000,10.731,0.002980833333333333
EN-Alto-2,pharyngeal,control,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0005.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0005.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0005,11.538,0.003205
EN-Alto-2,pharyngeal,control,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0004.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0004.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0004,8.597,0.0023880555555555556
EN-Alto-2,pharyngeal,control,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0003,16.343604166666665,0.004539890046296296
EN-Alto-2,pharyngeal,control,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0001,8.912,0.002475555555555556
EN-Alto-2,pharyngeal,control,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0002,11.381,0.003161388888888889
EN-Alto-2,pharyngeal,control,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Control_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0000,10.992,0.0030533333333333337
EN-Alto-2,pharyngeal,speech,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0005.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0005,12.4049375,0.0034458159722222225
EN-Alto-2,pharyngeal,speech,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0004.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0004,7.117,0.0019769444444444444
EN-Alto-2,pharyngeal,speech,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0003.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0003,12.356,0.0034322222222222224
EN-Alto-2,pharyngeal,speech,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0001.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0001,6.083,0.0016897222222222222
EN-Alto-2,pharyngeal,speech,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0002.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0002,6.142,0.0017061111111111112
EN-Alto-2,pharyngeal,speech,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Paired_Speech_Group/0000.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0000,9.554,0.002653888888888889
EN-Alto-2,pharyngeal,technique,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0005.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0005.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0005,10.720979166666666,0.0029780497685185183
EN-Alto-2,pharyngeal,technique,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0004.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0004.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0004,8.118,0.002255
EN-Alto-2,pharyngeal,technique,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0003,15.9939375,0.004442760416666667
EN-Alto-2,pharyngeal,technique,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0001,8.951979166666666,0.0024866608796296295
EN-Alto-2,pharyngeal,technique,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0002,11.332020833333333,0.0031477835648148146
EN-Alto-2,pharyngeal,technique,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Story/Pharyngeal_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0000,11.852,0.0032922222222222224
EN-Alto-2,pharyngeal,control,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0003,16.5649375,0.004601371527777777
EN-Alto-2,pharyngeal,control,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0001,9.668,0.002685555555555555
EN-Alto-2,pharyngeal,control,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0002,8.808,0.0024466666666666664
EN-Alto-2,pharyngeal,control,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Control_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__control__0000,8.993,0.0024980555555555554
EN-Alto-2,pharyngeal,speech,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Paired_Speech_Group/0003.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0003,9.516,0.0026433333333333335
EN-Alto-2,pharyngeal,speech,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Paired_Speech_Group/0001.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0001,6.244,0.0017344444444444445
EN-Alto-2,pharyngeal,speech,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Paired_Speech_Group/0002.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0002,5.584,0.001551111111111111
EN-Alto-2,pharyngeal,speech,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Paired_Speech_Group/0000.wav,,,False,False,,EN-Alto-2__pharyngeal__speech__0000,8.775,0.0024375
EN-Alto-2,pharyngeal,technique,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0003.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0003.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0003,15.784,0.004384444444444444
EN-Alto-2,pharyngeal,technique,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0001.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0001.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0001,9.841979166666667,0.002733883101851852
EN-Alto-2,pharyngeal,technique,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0002.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0002.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0002,8.543020833333333,0.0023730613425925924
EN-Alto-2,pharyngeal,technique,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0000.wav,,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Love Me Like You Do/Pharyngeal_Group/0000.musicxml,False,True,,EN-Alto-2__pharyngeal__technique__0000,8.782,0.0024394444444444446
EN-Alto-2,pharyngeal,control,0006,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0006.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0006.musicxml,True,True,feel the world around me i had no time to choose,EN-Alto-2__pharyngeal__control__0006,9.221,0.002561388888888889
EN-Alto-2,pharyngeal,control,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0005.musicxml,True,True,i was still a child didn't get the chance to,EN-Alto-2__pharyngeal__control__0005,7.295,0.0020263888888888888
EN-Alto-2,pharyngeal,control,0007,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0007.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0007.musicxml,True,True,what i chose to do so go easy on me,EN-Alto-2__pharyngeal__control__0007,9.452,0.0026255555555555555
EN-Alto-2,pharyngeal,control,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0004.musicxml,True,True,go easy on me baby,EN-Alto-2__pharyngeal__control__0004,8.477,0.0023547222222222225
EN-Alto-2,pharyngeal,control,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0003.musicxml,True,True,in this silence baby let me in,EN-Alto-2__pharyngeal__control__0003,6.553,0.0018202777777777779
EN-Alto-2,pharyngeal,control,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0001.musicxml,True,True,that i've been washing my hands in forever i know there is hope,EN-Alto-2__pharyngeal__control__0001,10.126,0.0028127777777777778
EN-Alto-2,pharyngeal,control,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0002.musicxml,True,True,in these waters but i can't bring myself to swim when i am drowning,EN-Alto-2__pharyngeal__control__0002,10.174,0.002826111111111111
EN-Alto-2,pharyngeal,control,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Control_Group/0000.musicxml,True,True,there ain't no gold in this river,EN-Alto-2__pharyngeal__control__0000,8.223,0.002284166666666667
EN-Alto-2,pharyngeal,speech,0006,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0006.TextGrid,,True,False,feel the world around me i had no time to choose,EN-Alto-2__pharyngeal__speech__0006,4.323,0.0012008333333333335
EN-Alto-2,pharyngeal,speech,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0005.TextGrid,,True,False,i was still a child didn't get the chance to,EN-Alto-2__pharyngeal__speech__0005,4.768,0.0013244444444444443
EN-Alto-2,pharyngeal,speech,0007,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0007.TextGrid,,True,False,what i chose to do so go easy on me,EN-Alto-2__pharyngeal__speech__0007,4.698,0.0013050000000000002
EN-Alto-2,pharyngeal,speech,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0004.TextGrid,,True,False,go easy on me baby,EN-Alto-2__pharyngeal__speech__0004,3.27,0.0009083333333333334
EN-Alto-2,pharyngeal,speech,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0003.TextGrid,,True,False,in this silence baby let me in,EN-Alto-2__pharyngeal__speech__0003,4.256,0.0011822222222222223
EN-Alto-2,pharyngeal,speech,0001,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0001.TextGrid,,True,False,that i've been washing my hands in forever i know there is hope,EN-Alto-2__pharyngeal__speech__0001,5.523,0.0015341666666666665
EN-Alto-2,pharyngeal,speech,0002,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0002.TextGrid,,True,False,in these waters but i can't bring myself to swim when i am drowning,EN-Alto-2__pharyngeal__speech__0002,7.535,0.0020930555555555555
EN-Alto-2,pharyngeal,speech,0000,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Paired_Speech_Group/0000.TextGrid,,True,False,there ain't no gold in this river,EN-Alto-2__pharyngeal__speech__0000,3.983,0.001106388888888889
EN-Alto-2,pharyngeal,technique,0006,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0006.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0006.musicxml,True,True,feel the world around me i had no time to choose,EN-Alto-2__pharyngeal__technique__0006,9.145,0.0025402777777777776
EN-Alto-2,pharyngeal,technique,0005,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0005.musicxml,True,True,i was still a child didn't get the chance to,EN-Alto-2__pharyngeal__technique__0005,7.338,0.0020383333333333334
EN-Alto-2,pharyngeal,technique,0007,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0007.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0007.musicxml,True,True,what i chose to do so go easy on me,EN-Alto-2__pharyngeal__technique__0007,9.717625,0.002699340277777778
EN-Alto-2,pharyngeal,technique,0004,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0004.musicxml,True,True,go easy on me baby,EN-Alto-2__pharyngeal__technique__0004,8.001,0.0022224999999999996
EN-Alto-2,pharyngeal,technique,0003,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Easy On Me/Pharyngeal_Group/0003.musicxml,True,True,in this silence baby let me in,EN-Alto-2__pharyngeal__technique__0003,8.133770833333333,0.002259380787037037
