clean_name,singer_id,technique,group,group_folder,song,wav_path,tg_path,has_tg,gt_lyrics,gt_lyrics_clean
EN-Alto-2__breathy__control__A_Thousand_Years__0003,EN-Alto-2,breathy,control,Control_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Control_Group/0003.wav,,False,,
EN-Alto-2__breathy__control__A_Thousand_Years__0001,EN-Alto-2,breathy,control,Control_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Control_Group/0001.wav,,False,,
EN-Alto-2__breathy__control__A_Thousand_Years__0000,EN-Alto-2,breathy,control,Control_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Control_Group/0000.wav,,False,,
EN-Alto-2__breathy__control__A_Thousand_Years__0008,EN-Alto-2,breathy,control,Control_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Control_Group/0008.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0004,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0004.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0005,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0005.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0007,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0007.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0006,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0006.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0002,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0002.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0003,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0003.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0001,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0001.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0000,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0000.wav,,False,,
EN-Alto-2__breathy__technique__A_Thousand_Years__0008,EN-Alto-2,breathy,technique,Breathy_Group,A Thousand Years,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/A Thousand Years/Breathy_Group/0008.wav,,False,,
EN-Alto-2__breathy__speech__Someone_Like_You__0010,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0010.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0010.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__speech__Someone_Like_You__0004,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0004.TextGrid,True,old friend why are you so shy ain't like you to hold back,old friend why are you so shy aint like you to hold back
EN-Alto-2__breathy__speech__Someone_Like_You__0005,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0005.TextGrid,True,or hide from the light i hate to turn up out of the blue uninvited but i,or hide from the light i hate to turn up out of the blue uninvited but i
EN-Alto-2__breathy__speech__Someone_Like_You__0011,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0011.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0011.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__speech__Someone_Like_You__0007,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0007.TextGrid,True,never mind i'll find someone like you,never mind ill find someone like you
EN-Alto-2__breathy__speech__Someone_Like_You__0006,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0006.TextGrid,True,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,couldnt stay away i couldnt fight it i had hoped youd see my face and that youd be reminded that for me it isnt over
EN-Alto-2__breathy__speech__Someone_Like_You__0002,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0002.TextGrid,True,married now i heard that your dreams came true,married now i heard that your dreams came true
EN-Alto-2__breathy__speech__Someone_Like_You__0003,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0003.TextGrid,True,guess she gave you things i didn't give to you,guess she gave you things i didnt give to you
EN-Alto-2__breathy__speech__Someone_Like_You__0001,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0001.TextGrid,True,settled down that you found a girl and you,settled down that you found a girl and you
EN-Alto-2__breathy__speech__Someone_Like_You__0000,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0000.TextGrid,True,i heard that you,i heard that you
EN-Alto-2__breathy__speech__Someone_Like_You__0008,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0008.TextGrid,True,i wish nothing but the best for you too,i wish nothing but the best for you too
EN-Alto-2__breathy__speech__Someone_Like_You__0009,EN-Alto-2,breathy,speech,Paired_Speech_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Paired_Speech_Group/0009.TextGrid,True,don't forget me i beg i'll remember you said,dont forget me i beg ill remember you said
EN-Alto-2__breathy__control__Someone_Like_You__0010,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0010.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0010.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__control__Someone_Like_You__0004,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0004.TextGrid,True,old friend why are you so shy ain't like you to hold back,old friend why are you so shy aint like you to hold back
EN-Alto-2__breathy__control__Someone_Like_You__0005,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0005.TextGrid,True,or hide from the light i hate to turn up out of the blue uninvited but i,or hide from the light i hate to turn up out of the blue uninvited but i
EN-Alto-2__breathy__control__Someone_Like_You__0011,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0011.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0011.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__control__Someone_Like_You__0007,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0007.TextGrid,True,never mind i'll find someone like you,never mind ill find someone like you
EN-Alto-2__breathy__control__Someone_Like_You__0006,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0006.TextGrid,True,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,couldnt stay away i couldnt fight it i had hoped youd see my face and that youd be reminded that for me it isnt over
EN-Alto-2__breathy__control__Someone_Like_You__0002,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0002.TextGrid,True,married now i heard that your dreams came true,married now i heard that your dreams came true
EN-Alto-2__breathy__control__Someone_Like_You__0003,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0003.TextGrid,True,guess she gave you things i didn't give to you,guess she gave you things i didnt give to you
EN-Alto-2__breathy__control__Someone_Like_You__0001,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0001.TextGrid,True,settled down that you found a girl and you,settled down that you found a girl and you
EN-Alto-2__breathy__control__Someone_Like_You__0000,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0000.TextGrid,True,i heard that you,i heard that you
EN-Alto-2__breathy__control__Someone_Like_You__0008,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0008.TextGrid,True,i wish nothing but the best for you too,i wish nothing but the best for you too
EN-Alto-2__breathy__control__Someone_Like_You__0009,EN-Alto-2,breathy,control,Control_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Control_Group/0009.TextGrid,True,don't forget me i beg i'll remember you said,dont forget me i beg ill remember you said
EN-Alto-2__breathy__technique__Someone_Like_You__0010,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0010.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0010.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__technique__Someone_Like_You__0004,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0004.TextGrid,True,old friend why are you so shy ain't like you to hold back,old friend why are you so shy aint like you to hold back
EN-Alto-2__breathy__technique__Someone_Like_You__0005,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0005.TextGrid,True,or hide from the light i hate to turn up out of the blue uninvited but i,or hide from the light i hate to turn up out of the blue uninvited but i
EN-Alto-2__breathy__technique__Someone_Like_You__0011,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0011.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0011.TextGrid,True,sometimes it lasts in love but sometimes it hurts instead,sometimes it lasts in love but sometimes it hurts instead
EN-Alto-2__breathy__technique__Someone_Like_You__0007,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0007.TextGrid,True,never mind i'll find someone like you,never mind ill find someone like you
EN-Alto-2__breathy__technique__Someone_Like_You__0006,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0006.TextGrid,True,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,couldnt stay away i couldnt fight it i had hoped youd see my face and that youd be reminded that for me it isnt over
EN-Alto-2__breathy__technique__Someone_Like_You__0002,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0002.TextGrid,True,married now i heard that your dreams came true,married now i heard that your dreams came true
EN-Alto-2__breathy__technique__Someone_Like_You__0003,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0003.TextGrid,True,guess she gave you things i didn't give to you,guess she gave you things i didnt give to you
EN-Alto-2__breathy__technique__Someone_Like_You__0001,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0001.TextGrid,True,settled down that you found a girl and you,settled down that you found a girl and you
EN-Alto-2__breathy__technique__Someone_Like_You__0000,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0000.TextGrid,True,i heard that you,i heard that you
EN-Alto-2__breathy__technique__Someone_Like_You__0008,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0008.TextGrid,True,i wish nothing but the best for you too,i wish nothing but the best for you too
EN-Alto-2__breathy__technique__Someone_Like_You__0009,EN-Alto-2,breathy,technique,Breathy_Group,Someone Like You,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/Someone Like You/Breathy_Group/0009.TextGrid,True,don't forget me i beg i'll remember you said,dont forget me i beg ill remember you said
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0010,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0010.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0004,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0004.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0005,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0005.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0007,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0007.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0006,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0006.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0002,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0002.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0003,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0003.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0001,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0001.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0000,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0000.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0008,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0008.wav,,False,,
EN-Alto-2__breathy__speech__My_Heart_Will_Go_On__0009,EN-Alto-2,breathy,speech,Paired_Speech_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Paired_Speech_Group/0009.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0010,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0010.wav,,False,,
EN-Alto-2__breathy__control__My_Heart_Will_Go_On__0004,EN-Alto-2,breathy,control,Control_Group,My Heart Will Go On,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-2/Breathy/My Heart Will Go On/Control_Group/0004.wav,,False,,
